Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"106,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"60,600",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"97,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"51,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"139,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,100",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,700",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"54,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,400",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"26,800",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"16,700",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"42,700",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,300",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,800",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"36,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,700",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"31,600",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,400",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"38,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,200",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"85,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"54,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"96,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"43,400",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"122,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,800",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"86,800",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"55,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"59,900",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"26,300",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"31,800",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"97,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"120,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"275,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"21,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"58,000",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,500",
SURVEY,2016,YEAR,,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"89,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"165,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"143,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"164,300",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"208,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"194,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"177,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"152,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POLK,153,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"85,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"144,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,STORY,169,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"171,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"163,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"227,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"202,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"160,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"188,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"129,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"109,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"105,900",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"153,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"148,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"90,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"104,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"177,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"174,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"144,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"212,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"198,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"140,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"334,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"156,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"137,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"118,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"198,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"76,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,BLACK HAWK,13,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"152,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,BREMER,17,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"127,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,BUCHANAN,19,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"192,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,CHICKASAW,37,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"154,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"143,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,DELAWARE,55,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"179,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,DUBUQUE,61,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"144,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,FAYETTE,65,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"190,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,HOWARD,89,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"128,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,WINNESHIEK,191,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"156,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,BUENA VISTA,21,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"167,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,CHEROKEE,35,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"149,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,CLAY,41,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"146,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,DICKINSON,59,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"89,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,EMMET,63,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"122,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,LYON,119,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"172,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,O BRIEN,141,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"166,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,OSCEOLA,143,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"121,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,PALO ALTO,147,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"179,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,PLYMOUTH,149,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"202,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,POCAHONTAS,151,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"182,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,SIOUX,167,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"207,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,600",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"33,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"35,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"73,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"79,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,100",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"52,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"54,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"66,300",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"57,900",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"46,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"83,300",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"72,300",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"116,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"75,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"83,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"134,300",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"52,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"59,900",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"116,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"113,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"132,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"118,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"98,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"96,700",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"116,800",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"251,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"81,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"112,000",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"180,900",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"192,400",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"220,500",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"177,300",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"109,200",
SURVEY,2016,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"180,800",
